time,EMA
2022-03-29 10:10,364.7718
2022-03-29 10:05,364.7359
2022-03-29 10:00,364.6934
2022-03-29 09:55,364.6550
2022-03-29 09:50,364.6180
2022-03-29 09:45,364.5728
2022-03-29 09:40,364.5263
2022-03-29 09:35,364.4683
2022-03-29 09:30,364.4237
2022-03-29 09:25,364.3754
2022-03-29 09:20,364.3263
2022-03-29 09:15,364.2758
2022-03-29 09:10,364.2278
2022-03-29 09:05,364.1801
2022-03-29 09:00,364.1286
2022-03-29 08:55,364.0780
2022-03-29 08:50,364.0307
2022-03-29 08:45,363.9851
2022-03-29 08:40,363.9350
2022-03-29 08:35,363.8839
2022-03-29 08:30,363.8321
2022-03-29 08:25,363.7820
2022-03-29 08:20,363.7410
2022-03-29 08:15,363.7029
2022-03-29 08:10,363.6619
2022-03-29 08:05,363.6207
2022-03-29 08:00,363.5965
2022-03-29 07:55,363.5573
2022-03-29 07:50,363.5223
2022-03-29 07:45,363.4912
2022-03-29 07:40,363.4661
2022-03-29 07:35,363.4433
2022-03-29 07:30,363.4177
2022-03-29 07:25,363.3897
2022-03-29 07:20,363.3602
2022-03-29 07:15,363.3304
2022-03-29 07:10,363.3022
2022-03-29 07:05,363.2725
2022-03-29 07:00,363.2457
2022-03-29 06:55,363.2168
2022-03-29 06:50,363.1858
2022-03-29 06:45,363.1549
2022-03-29 06:40,363.1240
2022-03-29 06:35,363.0945
2022-03-29 06:30,363.0632
2022-03-29 06:25,363.0326
2022-03-29 06:20,363.0003
2022-03-29 06:15,362.9680
2022-03-29 06:10,362.9369
2022-03-29 06:05,362.9001
2022-03-29 06:00,362.8625
2022-03-29 05:55,362.8246
2022-03-29 05:50,362.7812
2022-03-29 05:45,362.7381
2022-03-29 05:40,362.6944
2022-03-29 05:35,362.6546
2022-03-29 05:30,362.6133
2022-03-29 05:25,362.5691
2022-03-29 05:20,362.5286
2022-03-29 05:15,362.4892
2022-03-29 05:10,362.4525
2022-03-29 05:05,362.4184
2022-03-29 05:00,362.3848
2022-03-29 04:55,362.3497
2022-03-29 04:50,362.3137
2022-03-29 04:45,362.2776
2022-03-29 04:40,362.2435
2022-03-29 04:30,362.2096
2022-03-29 04:25,362.1753
2022-03-29 04:20,362.1401
2022-03-29 04:15,362.1065
2022-03-29 04:10,362.0703
2022-03-29 04:05,362.0341
2022-03-28 20:00,361.9997
2022-03-28 19:55,361.9731
2022-03-28 19:50,361.9447
2022-03-28 19:45,361.9148
2022-03-28 19:40,361.8861
2022-03-28 19:35,361.8574
2022-03-28 19:30,361.8283
2022-03-28 19:25,361.8001
2022-03-28 19:20,361.7722
2022-03-28 19:15,361.7429
2022-03-28 19:10,361.7132
2022-03-28 19:05,361.6834
2022-03-28 19:00,361.6528
2022-03-28 18:55,361.6227
2022-03-28 18:50,361.5929
2022-03-28 18:45,361.5635
2022-03-28 18:40,361.5332
2022-03-28 18:35,361.5017
2022-03-28 18:30,361.4710
2022-03-28 18:25,361.4401
2022-03-28 18:20,361.4085
2022-03-28 18:15,361.3768
2022-03-28 18:10,361.3446
2022-03-28 18:05,361.3119
2022-03-28 18:00,361.2772
2022-03-28 17:55,361.2425
2022-03-28 17:50,361.2063
2022-03-28 17:45,361.1696
2022-03-28 17:40,361.1320
2022-03-28 17:35,361.0942
2022-03-28 17:30,361.0556
2022-03-28 17:25,361.0182
2022-03-28 17:20,360.9797
2022-03-28 17:15,360.9407
2022-03-28 17:10,360.9015
2022-03-28 17:05,360.8613
2022-03-28 17:00,360.8214
2022-03-28 16:55,360.7809
2022-03-28 16:50,360.7400
2022-03-28 16:45,360.6990
2022-03-28 16:40,360.6578
2022-03-28 16:35,360.6158
2022-03-28 16:30,360.5727
2022-03-28 16:25,360.5295
2022-03-28 16:20,360.4853
2022-03-28 16:15,360.4409
2022-03-28 16:10,360.3958
2022-03-28 16:05,360.3488
2022-03-28 16:00,360.3021
2022-03-28 15:55,360.2611
2022-03-28 15:50,360.2184
2022-03-28 15:45,360.1768
2022-03-28 15:40,360.1378
2022-03-28 15:35,360.0932
2022-03-28 15:30,360.0539
2022-03-28 15:25,360.0139
2022-03-28 15:20,359.9774
2022-03-28 15:15,359.9394
2022-03-28 15:10,359.9031
2022-03-28 15:05,359.8672
2022-03-28 15:00,359.8274
2022-03-28 14:55,359.7949
2022-03-28 14:50,359.7661
2022-03-28 14:45,359.7393
2022-03-28 14:40,359.7163
2022-03-28 14:35,359.6935
2022-03-28 14:30,359.6695
2022-03-28 14:25,359.6472
2022-03-28 14:20,359.6297
2022-03-28 14:15,359.6093
2022-03-28 14:10,359.5882
2022-03-28 14:05,359.5692
2022-03-28 14:00,359.5493
2022-03-28 13:55,359.5311
2022-03-28 13:50,359.5118
2022-03-28 13:45,359.4931
2022-03-28 13:40,359.4732
2022-03-28 13:35,359.4532
2022-03-28 13:30,359.4336
2022-03-28 13:25,359.4164
2022-03-28 13:20,359.4044
2022-03-28 13:15,359.3940
2022-03-28 13:10,359.3874
2022-03-28 13:05,359.3786
2022-03-28 13:00,359.3710
2022-03-28 12:55,359.3642
2022-03-28 12:50,359.3625
2022-03-28 12:45,359.3596
2022-03-28 12:40,359.3580
2022-03-28 12:35,359.3580
2022-03-28 12:30,359.3637
2022-03-28 12:25,359.3665
2022-03-28 12:20,359.3768
2022-03-28 12:15,359.3836
2022-03-28 12:10,359.3857
2022-03-28 12:05,359.3837
2022-03-28 12:00,359.3884
2022-03-28 11:55,359.3918
2022-03-28 11:50,359.3981
2022-03-28 11:45,359.3935
2022-03-28 11:40,359.3933
2022-03-28 11:35,359.3875
2022-03-28 11:30,359.3696
2022-03-28 11:25,359.3515
2022-03-28 11:20,359.3268
2022-03-28 11:15,359.3034
2022-03-28 11:10,359.2843
2022-03-28 11:05,359.2673
2022-03-28 11:00,359.2370
2022-03-28 10:55,359.2064
2022-03-28 10:50,359.1788
2022-03-28 10:45,359.1586
2022-03-28 10:40,359.1414
2022-03-28 10:35,359.1237
2022-03-28 10:30,359.1034
2022-03-28 10:25,359.0889
2022-03-28 10:20,359.0715
2022-03-28 10:15,359.0482
2022-03-28 10:10,359.0228
2022-03-28 10:05,358.9974
2022-03-28 10:00,358.9614
2022-03-28 09:55,358.9269
2022-03-28 09:50,358.9018
2022-03-28 09:45,358.8721
2022-03-28 09:40,358.8418
2022-03-28 09:35,358.8247
2022-03-28 09:30,358.8195
2022-03-28 09:25,358.8150
2022-03-28 09:20,358.8085
2022-03-28 09:15,358.8016
2022-03-28 09:10,358.7937
2022-03-28 09:05,358.7887
2022-03-28 09:00,358.7814
2022-03-28 08:55,358.7741
2022-03-28 08:50,358.7672
2022-03-28 08:45,358.7595
2022-03-28 08:40,358.7506
2022-03-28 08:35,358.7390
2022-03-28 08:30,358.7272
2022-03-28 08:25,358.7170
2022-03-28 08:20,358.7039
2022-03-28 08:15,358.6880
2022-03-28 08:10,358.6706
2022-03-28 08:05,358.6530
2022-03-28 08:00,358.6403
2022-03-28 07:55,358.6220
2022-03-28 07:50,358.6038
2022-03-28 07:45,358.5869
2022-03-28 07:40,358.5697
2022-03-28 07:35,358.5528
2022-03-28 07:30,358.5371
2022-03-28 07:25,358.5225
2022-03-28 07:20,358.5068
2022-03-28 07:15,358.4943
2022-03-28 07:10,358.4803
2022-03-28 07:05,358.4695
2022-03-28 07:00,358.4642
2022-03-28 06:55,358.4598
2022-03-28 06:50,358.4529
2022-03-28 06:45,358.4474
2022-03-28 06:40,358.4434
2022-03-28 06:35,358.4416
2022-03-28 06:30,358.4397
2022-03-28 06:25,358.4330
2022-03-28 06:20,358.4292
2022-03-28 06:15,358.4259
2022-03-28 06:10,358.4260
2022-03-28 06:05,358.4250
2022-03-28 06:00,358.4274
2022-03-28 05:55,358.4297
2022-03-28 05:50,358.4308
2022-03-28 05:45,358.4303
2022-03-28 05:40,358.4313
2022-03-28 05:35,358.4334
2022-03-28 05:30,358.4364
2022-03-28 05:25,358.4399
2022-03-28 05:20,358.4471
2022-03-28 05:15,358.4516
2022-03-28 05:10,358.4539
2022-03-28 05:05,358.4543
2022-03-28 05:00,358.4519
2022-03-28 04:55,358.4495
2022-03-28 04:50,358.4493
2022-03-28 04:45,358.4517
2022-03-28 04:40,358.4544
2022-03-28 04:35,358.4595
2022-03-28 04:30,358.4621
2022-03-28 04:25,358.4655
2022-03-28 04:20,358.4682
2022-03-28 04:15,358.4732
2022-03-28 04:10,358.4799
2022-03-28 04:05,358.4847
2022-03-25 20:00,358.4843
2022-03-25 19:55,358.4741
2022-03-25 19:50,358.4638
2022-03-25 19:45,358.4534
2022-03-25 19:35,358.4439
2022-03-25 19:30,358.4343
2022-03-25 19:25,358.4236
2022-03-25 19:20,358.4126
2022-03-25 19:15,358.4016
2022-03-25 19:10,358.3904
2022-03-25 19:05,358.3796
2022-03-25 19:00,358.3685
2022-03-25 18:55,358.3577
2022-03-25 18:50,358.3474
2022-03-25 18:45,358.3360
2022-03-25 18:35,358.3258
2022-03-25 18:30,358.3155
2022-03-25 18:25,358.3057
2022-03-25 18:20,358.2961
2022-03-25 18:15,358.2870
2022-03-25 18:10,358.2780
2022-03-25 18:05,358.2689
2022-03-25 18:00,358.2600
2022-03-25 17:55,358.2509
2022-03-25 17:50,358.2416
2022-03-25 17:45,358.2314
2022-03-25 17:35,358.2219
2022-03-25 17:30,358.2122
2022-03-25 17:25,358.2024
2022-03-25 17:20,358.1918
2022-03-25 17:15,358.1814
2022-03-25 17:10,358.1703
2022-03-25 17:05,358.1594
2022-03-25 17:00,358.1484
2022-03-25 16:55,358.1364
2022-03-25 16:50,358.1250
2022-03-25 16:45,358.1128
2022-03-25 16:40,358.1012
2022-03-25 16:35,358.0900
2022-03-25 16:30,358.0782
2022-03-25 16:25,358.0667
2022-03-25 16:20,358.0543
2022-03-25 16:15,358.0427
2022-03-25 16:10,358.0308
2022-03-25 16:05,358.0175
2022-03-25 16:00,358.0040
2022-03-25 15:55,357.9960
2022-03-25 15:50,357.9932
2022-03-25 15:45,357.9993
2022-03-25 15:40,358.0108
2022-03-25 15:35,358.0239
2022-03-25 15:30,358.0376
2022-03-25 15:25,358.0459
2022-03-25 15:20,358.0496
2022-03-25 15:15,358.0470
2022-03-25 15:10,358.0491
2022-03-25 15:05,358.0473
2022-03-25 15:00,358.0379
2022-03-25 14:55,358.0274
2022-03-25 14:50,358.0202
2022-03-25 14:45,358.0122
2022-03-25 14:40,358.0042
2022-03-25 14:35,357.9967
2022-03-25 14:30,357.9899
2022-03-25 14:25,357.9849
2022-03-25 14:20,357.9825
2022-03-25 14:15,357.9764
2022-03-25 14:10,357.9686
2022-03-25 14:05,357.9623
2022-03-25 14:00,357.9576
2022-03-25 13:55,357.9587
2022-03-25 13:50,357.9622
2022-03-25 13:45,357.9673
2022-03-25 13:40,357.9735
2022-03-25 13:35,357.9802
2022-03-25 13:30,357.9910
2022-03-25 13:25,358.0024
2022-03-25 13:20,358.0057
2022-03-25 13:15,358.0211
2022-03-25 13:10,358.0343
2022-03-25 13:05,358.0463
2022-03-25 13:00,358.0599
2022-03-25 12:55,358.0765
2022-03-25 12:50,358.0896
2022-03-25 12:45,358.1070
2022-03-25 12:40,358.1268
2022-03-25 12:35,358.1398
2022-03-25 12:30,358.1521
2022-03-25 12:25,358.1668
2022-03-25 12:20,358.1780
2022-03-25 12:15,358.1909
2022-03-25 12:10,358.2102
2022-03-25 12:05,358.2370
2022-03-25 12:00,358.2619
2022-03-25 11:55,358.2866
2022-03-25 11:50,358.3111
2022-03-25 11:45,358.3290
2022-03-25 11:40,358.3560
2022-03-25 11:35,358.3830
2022-03-25 11:30,358.4116
2022-03-25 11:25,358.4382
2022-03-25 11:20,358.4571
2022-03-25 11:15,358.4756
2022-03-25 11:10,358.4900
2022-03-25 11:05,358.4900
2022-03-25 11:00,358.4826
2022-03-25 10:55,358.4753
2022-03-25 10:50,358.4588
2022-03-25 10:45,358.4402
2022-03-25 10:40,358.4252
2022-03-25 10:35,358.4112
2022-03-25 10:30,358.4042
2022-03-25 10:25,358.3914
2022-03-25 10:20,358.3891
2022-03-25 10:15,358.3890
2022-03-25 10:10,358.3836
2022-03-25 10:05,358.3837
2022-03-25 10:00,358.3821
2022-03-25 09:55,358.3698
2022-03-25 09:50,358.3583
2022-03-25 09:45,358.3507
2022-03-25 09:40,358.3487
2022-03-25 09:35,358.3411
2022-03-25 09:30,358.3286
2022-03-25 09:25,358.3132
2022-03-25 09:20,358.2955
2022-03-25 09:15,358.2756
2022-03-25 09:10,358.2538
2022-03-25 09:05,358.2312
2022-03-25 09:00,358.2059
2022-03-25 08:55,358.1798
2022-03-25 08:50,358.1526
2022-03-25 08:45,358.1258
2022-03-25 08:40,358.1012
2022-03-25 08:35,358.0741
2022-03-25 08:30,358.0434
2022-03-25 08:25,358.0114
2022-03-25 08:20,357.9792
2022-03-25 08:15,357.9473
2022-03-25 08:10,357.9165
2022-03-25 08:05,357.8855
2022-03-25 08:00,357.8611
2022-03-25 07:55,357.8269
2022-03-25 07:50,357.7943
2022-03-25 07:45,357.7610
2022-03-25 07:40,357.7290
2022-03-25 07:35,357.6938
2022-03-25 07:30,357.6589
2022-03-25 07:25,357.6293
2022-03-25 07:20,357.6034
2022-03-25 07:15,357.5791
2022-03-25 07:10,357.5517
2022-03-25 07:05,357.5250
2022-03-25 07:00,357.4973
2022-03-25 06:55,357.4723
2022-03-25 06:50,357.4481
2022-03-25 06:45,357.4237
2022-03-25 06:40,357.4013
2022-03-25 06:35,357.3774
2022-03-25 06:30,357.3524
2022-03-25 06:25,357.3299
2022-03-25 06:20,357.3074
2022-03-25 06:15,357.2858
2022-03-25 06:10,357.2634
2022-03-25 06:05,357.2417
2022-03-25 06:00,357.2184
2022-03-25 05:55,357.1951
2022-03-25 05:50,357.1727
2022-03-25 05:45,357.1505
2022-03-25 05:40,357.1301
2022-03-25 05:35,357.1112
2022-03-25 05:30,357.0927
2022-03-25 05:25,357.0735
2022-03-25 05:20,357.0558
2022-03-25 05:15,357.0392
2022-03-25 05:10,357.0232
2022-03-25 05:05,357.0083
2022-03-25 05:00,356.9905
2022-03-25 04:55,356.9723
2022-03-25 04:50,356.9550
2022-03-25 04:45,356.9374
2022-03-25 04:40,356.9226
2022-03-25 04:35,356.9067
2022-03-25 04:30,356.8923
2022-03-25 04:25,356.8788
2022-03-25 04:20,356.8678
2022-03-25 04:15,356.8555
2022-03-25 04:10,356.8356
2022-03-25 04:05,356.8079
2022-03-24 20:00,356.7748
2022-03-24 19:55,356.7493
2022-03-24 19:50,356.7234
2022-03-24 19:45,356.6980
2022-03-24 19:40,356.6730
2022-03-24 19:35,356.6463
2022-03-24 19:30,356.6191
2022-03-24 19:25,356.5917
2022-03-24 19:20,356.5653
2022-03-24 19:15,356.5398
2022-03-24 19:10,356.5137
2022-03-24 19:05,356.4871
2022-03-24 19:00,356.4598
2022-03-24 18:55,356.4313
2022-03-24 18:50,356.4026
2022-03-24 18:45,356.3741
2022-03-24 18:40,356.3452
2022-03-24 18:35,356.3147
2022-03-24 18:30,356.2832
2022-03-24 18:25,356.2510
2022-03-24 18:20,356.2186
2022-03-24 18:15,356.1866
2022-03-24 18:10,356.1529
2022-03-24 18:05,356.1159
2022-03-24 18:00,356.0804
2022-03-24 17:55,356.0444
2022-03-24 17:50,356.0088
2022-03-24 17:45,355.9736
2022-03-24 17:40,355.9376
2022-03-24 17:30,355.9003
2022-03-24 17:25,355.8631
2022-03-24 17:20,355.8261
2022-03-24 17:15,355.7881
2022-03-24 17:10,355.7503
2022-03-24 17:05,355.7116
2022-03-24 17:00,355.6732
2022-03-24 16:55,355.6341
2022-03-24 16:50,355.5943
2022-03-24 16:45,355.5537
2022-03-24 16:40,355.5125
2022-03-24 16:35,355.4710
2022-03-24 16:30,355.4290
2022-03-24 16:25,355.3862
2022-03-24 16:20,355.3443
2022-03-24 16:15,355.3031
2022-03-24 16:10,355.2606
2022-03-24 16:05,355.2165
2022-03-24 16:00,355.1717
2022-03-24 15:55,355.1323
2022-03-24 15:50,355.0964
2022-03-24 15:45,355.0625
2022-03-24 15:40,355.0299
2022-03-24 15:35,354.9945
2022-03-24 15:30,354.9577
2022-03-24 15:25,354.9224
2022-03-24 15:20,354.8911
2022-03-24 15:15,354.8620
2022-03-24 15:10,354.8333
2022-03-24 15:05,354.8111
2022-03-24 15:00,354.7863
2022-03-24 14:55,354.7622
2022-03-24 14:50,354.7430
2022-03-24 14:45,354.7214
2022-03-24 14:40,354.6992
2022-03-24 14:35,354.6779
2022-03-24 14:30,354.6549
2022-03-24 14:25,354.6351
2022-03-24 14:20,354.6133
2022-03-24 14:15,354.5900
2022-03-24 14:10,354.5650
2022-03-24 14:05,354.5341
2022-03-24 14:00,354.5098
2022-03-24 13:55,354.4860
2022-03-24 13:50,354.4612
2022-03-24 13:45,354.4359
2022-03-24 13:40,354.4111
2022-03-24 13:35,354.3893
2022-03-24 13:30,354.3655
2022-03-24 13:25,354.3432
2022-03-24 13:20,354.3188
2022-03-24 13:15,354.2968
2022-03-24 13:10,354.2790
2022-03-24 13:05,354.2593
2022-03-24 13:00,354.2376
2022-03-24 12:55,354.2166
2022-03-24 12:50,354.2005
2022-03-24 12:45,354.1807
2022-03-24 12:40,354.1621
2022-03-24 12:35,354.1508
2022-03-24 12:30,354.1351
2022-03-24 12:25,354.1146
2022-03-24 12:20,354.0924
2022-03-24 12:15,354.0719
2022-03-24 12:10,354.0545
2022-03-24 12:05,354.0374
2022-03-24 12:00,354.0129
2022-03-24 11:55,353.9888
2022-03-24 11:50,353.9637
2022-03-24 11:45,353.9331
2022-03-24 11:40,353.9071
2022-03-24 11:35,353.8825
2022-03-24 11:30,353.8584
2022-03-24 11:25,353.8424
2022-03-24 11:20,353.8289
2022-03-24 11:15,353.8193
2022-03-24 11:10,353.8144
2022-03-24 11:05,353.8086
2022-03-24 11:00,353.8094
2022-03-24 10:55,353.8069
2022-03-24 10:50,353.8038
2022-03-24 10:45,353.8049
2022-03-24 10:40,353.8104
2022-03-24 10:35,353.8162
2022-03-24 10:30,353.8338
2022-03-24 10:25,353.8500
2022-03-24 10:20,353.8665
2022-03-24 10:15,353.8700
2022-03-24 10:10,353.8694
2022-03-24 10:05,353.8671
2022-03-24 10:00,353.8780
2022-03-24 09:55,353.8815
2022-03-24 09:50,353.8910
2022-03-24 09:45,353.8904
2022-03-24 09:40,353.8980
2022-03-24 09:35,353.9050
2022-03-24 09:30,353.9061
2022-03-24 09:25,353.9036
2022-03-24 09:20,353.9024
2022-03-24 09:15,353.9027
2022-03-24 09:10,353.9008
2022-03-24 09:05,353.8999
2022-03-24 09:00,353.8995
2022-03-24 08:55,353.8965
2022-03-24 08:50,353.8940
2022-03-24 08:45,353.8929
2022-03-24 08:40,353.8937
2022-03-24 08:35,353.8964
2022-03-24 08:30,353.8991
2022-03-24 08:25,353.9013
2022-03-24 08:20,353.9038
2022-03-24 08:15,353.9049
2022-03-24 08:10,353.9061
2022-03-24 08:05,353.9043
2022-03-24 08:00,353.9052
2022-03-24 07:55,353.9066
2022-03-24 07:50,353.9054
2022-03-24 07:45,353.9048
2022-03-24 07:40,353.8974
2022-03-24 07:35,353.8900
2022-03-24 07:30,353.8841
2022-03-24 07:25,353.8779
2022-03-24 07:20,353.8729
2022-03-24 07:15,353.8683
2022-03-24 07:10,353.8615
2022-03-24 07:05,353.8614
2022-03-24 07:00,353.8641
2022-03-24 06:55,353.8653
2022-03-24 06:50,353.8667
2022-03-24 06:45,353.8679
2022-03-24 06:40,353.8703
2022-03-24 06:35,353.8716
2022-03-24 06:30,353.8739
2022-03-24 06:25,353.8765
2022-03-24 06:20,353.8792
2022-03-24 06:15,353.8825
2022-03-24 06:10,353.8827
2022-03-24 06:05,353.8819
2022-03-24 06:00,353.8790
2022-03-24 05:55,353.8742
2022-03-24 05:50,353.8670
2022-03-24 05:45,353.8600
2022-03-24 05:40,353.8528
2022-03-24 05:35,353.8438
2022-03-24 05:30,353.8377
2022-03-24 05:25,353.8303
2022-03-24 05:20,353.8216
2022-03-24 05:15,353.8127
2022-03-24 05:10,353.8050
2022-03-24 05:05,353.7958
2022-03-24 05:00,353.7881
2022-03-24 04:55,353.7806
2022-03-24 04:50,353.7723
2022-03-24 04:45,353.7630
2022-03-24 04:40,353.7527
2022-03-24 04:35,353.7443
2022-03-24 04:30,353.7373
2022-03-24 04:25,353.7291
2022-03-24 04:20,353.7232
2022-03-24 04:15,353.7182
2022-03-24 04:10,353.7101
2022-03-24 04:05,353.7071
2022-03-23 20:00,353.7109
2022-03-23 19:55,353.7231
2022-03-23 19:50,353.7352
2022-03-23 19:45,353.7466
2022-03-23 19:40,353.7583
2022-03-23 19:35,353.7695
2022-03-23 19:30,353.7806
2022-03-23 19:25,353.7925
2022-03-23 19:20,353.8034
2022-03-23 19:15,353.8151
2022-03-23 19:10,353.8279
2022-03-23 19:05,353.8409
2022-03-23 19:00,353.8557
2022-03-23 18:55,353.8718
2022-03-23 18:50,353.8877
2022-03-23 18:45,353.9036
2022-03-23 18:40,353.9187
2022-03-23 18:35,353.9332
2022-03-23 18:30,353.9491
2022-03-23 18:25,353.9654
2022-03-23 18:20,353.9829
2022-03-23 18:15,354.0013
2022-03-23 18:10,354.0202
2022-03-23 18:05,354.0395
2022-03-23 18:00,354.0582
2022-03-23 17:55,354.0789
2022-03-23 17:50,354.1015
2022-03-23 17:45,354.1215
2022-03-23 17:40,354.1428
2022-03-23 17:35,354.1645
2022-03-23 17:30,354.1864
2022-03-23 17:25,354.2091
2022-03-23 17:20,354.2313
2022-03-23 17:15,354.2537
2022-03-23 17:10,354.2765
2022-03-23 17:05,354.2989
2022-03-23 17:00,354.3213
2022-03-23 16:55,354.3419
2022-03-23 16:50,354.3631
2022-03-23 16:45,354.3844
2022-03-23 16:40,354.4062
2022-03-23 16:35,354.4282
2022-03-23 16:30,354.4512
2022-03-23 16:25,354.4738
2022-03-23 16:20,354.4970
2022-03-23 16:15,354.5204
2022-03-23 16:10,354.5459
2022-03-23 16:05,354.5727
2022-03-23 16:00,354.6003
2022-03-23 15:55,354.6239
2022-03-23 15:50,354.6379
2022-03-23 15:45,354.6503
2022-03-23 15:40,354.6669
2022-03-23 15:35,354.6824
2022-03-23 15:30,354.6972
2022-03-23 15:25,354.7108
2022-03-23 15:20,354.7332
2022-03-23 15:15,354.7526
2022-03-23 15:10,354.7718
2022-03-23 15:05,354.7839
2022-03-23 15:00,354.7995
2022-03-23 14:55,354.8069
2022-03-23 14:50,354.8108
2022-03-23 14:45,354.8224
2022-03-23 14:40,354.8335
2022-03-23 14:35,354.8497
2022-03-23 14:30,354.8617
2022-03-23 14:25,354.8809
2022-03-23 14:20,354.8977
2022-03-23 14:15,354.9207
2022-03-23 14:10,354.9420
2022-03-23 14:05,354.9540
2022-03-23 14:00,354.9636
2022-03-23 13:55,354.9724
2022-03-23 13:50,354.9892
2022-03-23 13:45,355.0066
2022-03-23 13:40,355.0188
2022-03-23 13:35,355.0307
2022-03-23 13:30,355.0488
2022-03-23 13:25,355.0586
2022-03-23 13:20,355.0633
2022-03-23 13:15,355.0614
2022-03-23 13:10,355.0564
2022-03-23 13:05,355.0571
2022-03-23 13:00,355.0512
2022-03-23 12:55,355.0461
2022-03-23 12:50,355.0438
2022-03-23 12:45,355.0432
2022-03-23 12:40,355.0349
2022-03-23 12:35,355.0233
2022-03-23 12:30,355.0107
2022-03-23 12:25,354.9993
2022-03-23 12:20,354.9853
2022-03-23 12:15,354.9773
2022-03-23 12:10,354.9645
2022-03-23 12:05,354.9426
2022-03-23 12:00,354.9225
2022-03-23 11:55,354.9049
2022-03-23 11:50,354.8914
2022-03-23 11:45,354.8744
2022-03-23 11:40,354.8578
2022-03-23 11:35,354.8458
2022-03-23 11:30,354.8308
2022-03-23 11:25,354.8143
2022-03-23 11:20,354.8034
2022-03-23 11:15,354.7931
2022-03-23 11:10,354.7878
2022-03-23 11:05,354.7782
2022-03-23 11:00,354.7722
2022-03-23 10:55,354.7693
2022-03-23 10:50,354.7712
2022-03-23 10:45,354.7721
2022-03-23 10:40,354.7648
2022-03-23 10:35,354.7570
2022-03-23 10:30,354.7540
2022-03-23 10:25,354.7486
2022-03-23 10:20,354.7438
2022-03-23 10:15,354.7436
2022-03-23 10:10,354.7519
2022-03-23 10:05,354.7712
2022-03-23 10:00,354.7891
2022-03-23 09:55,354.8048
2022-03-23 09:50,354.8282
2022-03-23 09:45,354.8420
2022-03-23 09:40,354.8629
2022-03-23 09:35,354.8780
2022-03-23 09:30,354.8867
2022-03-23 09:25,354.8903
2022-03-23 09:20,354.8967
2022-03-23 09:15,354.9041
2022-03-23 09:10,354.9116
2022-03-23 09:05,354.9209
2022-03-23 09:00,354.9307
2022-03-23 08:55,354.9420
2022-03-23 08:50,354.9495
2022-03-23 08:45,354.9559
2022-03-23 08:40,354.9636
2022-03-23 08:35,354.9700
2022-03-23 08:30,354.9741
2022-03-23 08:25,354.9791
2022-03-23 08:20,354.9824
2022-03-23 08:15,354.9844
2022-03-23 08:10,354.9898
2022-03-23 08:05,354.9964
2022-03-23 08:00,354.9972
2022-03-23 07:55,355.0041
2022-03-23 07:50,355.0103
2022-03-23 07:45,355.0177
2022-03-23 07:40,355.0224
2022-03-23 07:35,355.0261
2022-03-23 07:30,355.0314
2022-03-23 07:25,355.0349
2022-03-23 07:20,355.0361
2022-03-23 07:15,355.0368
2022-03-23 07:10,355.0390
2022-03-23 07:05,355.0378
2022-03-23 07:00,355.0382
2022-03-23 06:55,355.0376
2022-03-23 06:50,355.0388
2022-03-23 06:45,355.0414
2022-03-23 06:40,355.0407
2022-03-23 06:35,355.0386
2022-03-23 06:30,355.0387
2022-03-23 06:25,355.0366
2022-03-23 06:20,355.0333
2022-03-23 06:15,355.0291
2022-03-23 06:10,355.0252
2022-03-23 06:05,355.0192
2022-03-23 06:00,355.0148
2022-03-23 05:55,355.0104
2022-03-23 05:50,355.0055
2022-03-23 05:45,355.0015
2022-03-23 05:40,354.9938
2022-03-23 05:35,354.9857
2022-03-23 05:30,354.9746
2022-03-23 05:25,354.9618
2022-03-23 05:20,354.9474
2022-03-23 05:10,354.9353
2022-03-23 05:05,354.9193
2022-03-23 05:00,354.9034
2022-03-23 04:55,354.8867
2022-03-23 04:50,354.8709
2022-03-23 04:45,354.8576
2022-03-23 04:40,354.8429
2022-03-23 04:35,354.8302
2022-03-23 04:30,354.8174
2022-03-23 04:25,354.8045
2022-03-23 04:20,354.7886
2022-03-23 04:15,354.7704
2022-03-23 04:10,354.7504
2022-03-23 04:05,354.7312
2022-03-22 20:00,354.7080
2022-03-22 19:55,354.6828
2022-03-22 19:50,354.6585
2022-03-22 19:45,354.6358
2022-03-22 19:40,354.6123
2022-03-22 19:35,354.5885
2022-03-22 19:30,354.5649
2022-03-22 19:25,354.5414
2022-03-22 19:20,354.5167
2022-03-22 19:15,354.4904
2022-03-22 19:10,354.4633
2022-03-22 19:05,354.4362
2022-03-22 19:00,354.4086
2022-03-22 18:55,354.3797
2022-03-22 18:50,354.3514
2022-03-22 18:45,354.3213
2022-03-22 18:40,354.2944
2022-03-22 18:35,354.2682
2022-03-22 18:30,354.2413
2022-03-22 18:25,354.2135
2022-03-22 18:20,354.1881
2022-03-22 18:15,354.1642
2022-03-22 18:10,354.1408
2022-03-22 18:05,354.1155
2022-03-22 18:00,354.0886
2022-03-22 17:55,354.0612
2022-03-22 17:50,354.0337
2022-03-22 17:45,354.0067
2022-03-22 17:40,353.9794
2022-03-22 17:35,353.9515
2022-03-22 17:30,353.9232
2022-03-22 17:25,353.8963
2022-03-22 17:20,353.8689
2022-03-22 17:15,353.8409
2022-03-22 17:10,353.8112
2022-03-22 17:05,353.7806
2022-03-22 17:00,353.7491
2022-03-22 16:55,353.7161
