time,EMA
2022-03-29 10:15,368.5863
2022-03-29 10:10,368.6943
2022-03-29 10:05,368.7316
2022-03-29 10:00,368.7065
2022-03-29 09:55,368.7267
2022-03-29 09:50,368.7684
2022-03-29 09:45,368.7314
2022-03-29 09:40,368.6821
2022-03-29 09:35,368.5118
2022-03-29 09:30,368.4710
2022-03-29 09:25,368.3911
2022-03-29 09:20,368.2996
2022-03-29 09:15,368.1890
2022-03-29 09:10,368.0973
2022-03-29 09:05,368.0055
2022-03-29 09:00,367.8692
2022-03-29 08:55,367.7323
2022-03-29 08:50,367.6220
2022-03-29 08:45,367.5222
2022-03-29 08:40,367.3698
2022-03-29 08:35,367.1961
2022-03-29 08:30,367.0020
2022-03-29 08:25,366.8117
2022-03-29 08:20,366.7003
2022-03-29 08:15,366.6129
2022-03-29 08:10,366.4901
2022-03-29 08:05,366.3564
2022-03-29 08:00,366.3908
2022-03-29 07:55,366.2740
2022-03-29 07:50,366.1934
2022-03-29 07:45,366.1495
2022-03-29 07:40,366.1663
2022-03-29 07:35,366.2112
2022-03-29 07:30,366.2345
2022-03-29 07:25,366.2381
2022-03-29 07:20,366.2284
2022-03-29 07:15,366.2188
2022-03-29 07:10,366.2271
2022-03-29 07:05,366.2247
2022-03-29 07:00,366.2547
2022-03-29 06:55,366.2688
2022-03-29 06:50,366.2645
2022-03-29 06:45,366.2650
2022-03-29 06:40,366.2687
2022-03-29 06:35,366.2906
2022-03-29 06:30,366.3002
2022-03-29 06:25,366.3202
2022-03-29 06:20,366.3276
2022-03-29 06:15,366.3400
2022-03-29 06:10,366.3684
2022-03-29 06:05,366.3450
2022-03-29 06:00,366.3140
2022-03-29 05:55,366.2797
2022-03-29 05:50,366.1891
2022-03-29 05:45,366.0964
2022-03-29 05:40,365.9918
2022-03-29 05:35,365.9225
2022-03-29 05:30,365.8333
2022-03-29 05:25,365.7094
2022-03-29 05:20,365.6157
2022-03-29 05:15,365.5289
2022-03-29 05:10,365.4635
2022-03-29 05:05,365.4239
2022-03-29 05:00,365.3885
2022-03-29 04:55,365.3368
2022-03-29 04:50,365.2744
2022-03-29 04:45,365.2075
2022-03-29 04:40,365.1588
2022-03-29 04:30,365.1113
2022-03-29 04:25,365.0567
2022-03-29 04:20,364.9921
2022-03-29 04:15,364.9397
2022-03-29 04:10,364.8586
2022-03-29 04:05,364.7732
2022-03-28 20:00,364.7009
2022-03-28 19:55,364.7073
2022-03-28 19:50,364.6976
2022-03-28 19:45,364.6742
2022-03-28 19:40,364.6641
2022-03-28 19:35,364.6561
2022-03-28 19:30,364.6451
2022-03-28 19:25,364.6467
2022-03-28 19:20,364.6538
2022-03-28 19:15,364.6510
2022-03-28 19:10,364.6459
2022-03-28 19:05,364.6423
2022-03-28 19:00,364.6330
2022-03-28 18:55,364.6312
2022-03-28 18:50,364.6366
2022-03-28 18:45,364.6489
2022-03-28 18:40,364.6562
2022-03-28 18:35,364.6547
2022-03-28 18:30,364.6658
2022-03-28 18:25,364.6779
2022-03-28 18:20,364.6883
2022-03-28 18:15,364.7007
2022-03-28 18:10,364.7134
2022-03-28 18:05,364.7254
2022-03-28 18:00,364.7217
2022-03-28 17:55,364.7208
2022-03-28 17:50,364.7083
2022-03-28 17:45,364.6923
2022-03-28 17:40,364.6694
2022-03-28 17:35,364.6451
2022-03-28 17:30,364.6151
2022-03-28 17:25,364.5978
2022-03-28 17:20,364.5712
2022-03-28 17:15,364.5409
2022-03-28 17:10,364.5094
2022-03-28 17:05,364.4682
2022-03-28 17:00,364.4302
2022-03-28 16:55,364.3854
2022-03-28 16:50,364.3365
2022-03-28 16:45,364.2857
2022-03-28 16:40,364.2326
2022-03-28 16:35,364.1686
2022-03-28 16:30,364.0906
2022-03-28 16:25,364.0085
2022-03-28 16:20,363.9126
2022-03-28 16:15,363.8076
2022-03-28 16:10,363.6895
2022-03-28 16:05,363.5441
2022-03-28 16:00,363.3919
2022-03-28 15:55,363.2869
2022-03-28 15:50,363.1592
2022-03-28 15:45,363.0328
2022-03-28 15:40,362.9247
2022-03-28 15:35,362.7514
2022-03-28 15:30,362.6194
2022-03-28 15:25,362.4699
2022-03-28 15:20,362.3467
2022-03-28 15:15,362.1980
2022-03-28 15:10,362.0551
2022-03-28 15:05,361.9062
2022-03-28 15:00,361.7037
2022-03-28 14:55,361.5609
2022-03-28 14:50,361.4454
2022-03-28 14:45,361.3407
2022-03-28 14:40,361.2692
2022-03-28 14:35,361.1933
2022-03-28 14:30,361.1000
2022-03-28 14:25,361.0168
2022-03-28 14:20,360.9775
2022-03-28 14:15,360.9057
2022-03-28 14:10,360.8210
2022-03-28 14:05,360.7527
2022-03-28 14:00,360.6688
2022-03-28 13:55,360.5961
2022-03-28 13:50,360.5056
2022-03-28 13:45,360.4146
2022-03-28 13:40,360.3035
2022-03-28 13:35,360.1807
2022-03-28 13:30,360.0524
2022-03-28 13:25,359.9368
2022-03-28 13:20,359.8660
2022-03-28 13:15,359.8055
2022-03-28 13:10,359.7798
2022-03-28 13:05,359.7293
2022-03-28 13:00,359.6871
2022-03-28 12:55,359.6489
2022-03-28 12:50,359.6604
2022-03-28 12:45,359.6615
2022-03-28 12:40,359.6770
2022-03-28 12:35,359.7104
2022-03-28 12:30,359.8072
2022-03-28 12:25,359.8827
2022-03-28 12:20,360.0451
2022-03-28 12:15,360.1867
2022-03-28 12:10,360.2938
2022-03-28 12:05,360.3678
2022-03-28 12:00,360.5213
2022-03-28 11:55,360.6762
2022-03-28 11:50,360.8768
2022-03-28 11:45,360.9849
2022-03-28 11:40,361.1496
2022-03-28 11:35,361.2738
2022-03-28 11:30,361.2847
2022-03-28 11:25,361.2968
2022-03-28 11:20,361.2428
2022-03-28 11:15,361.1999
2022-03-28 11:10,361.1999
2022-03-28 11:05,361.2231
2022-03-28 11:00,361.1118
2022-03-28 10:55,360.9888
2022-03-28 10:50,360.8866
2022-03-28 10:45,360.8547
2022-03-28 10:40,360.8531
2022-03-28 10:35,360.8481
2022-03-28 10:30,360.8174
2022-03-28 10:25,360.8456
2022-03-28 10:20,360.8483
2022-03-28 10:15,360.7912
2022-03-28 10:10,360.7092
2022-03-28 10:05,360.6207
2022-03-28 10:00,360.4145
2022-03-28 09:55,360.2055
2022-03-28 09:50,360.0777
2022-03-28 09:45,359.8901
2022-03-28 09:40,359.6795
2022-03-28 09:35,359.5890
2022-03-28 09:30,359.6152
2022-03-28 09:25,359.6515
2022-03-28 09:20,359.6717
2022-03-28 09:15,359.6908
2022-03-28 09:10,359.7014
2022-03-28 09:05,359.7447
2022-03-28 09:00,359.7684
2022-03-28 08:55,359.7955
2022-03-28 08:50,359.8309
2022-03-28 08:45,359.8625
2022-03-28 08:40,359.8849
2022-03-28 08:35,359.8833
2022-03-28 08:30,359.8805
2022-03-28 08:25,359.8943
2022-03-28 08:20,359.8810
2022-03-28 08:15,359.8390
2022-03-28 08:10,359.7779
2022-03-28 08:05,359.7103
2022-03-28 08:00,359.6883
2022-03-28 07:55,359.6070
2022-03-28 07:50,359.5204
2022-03-28 07:45,359.4394
2022-03-28 07:40,359.3488
2022-03-28 07:35,359.2540
2022-03-28 07:30,359.1638
2022-03-28 07:25,359.0769
2022-03-28 07:20,358.9702
2022-03-28 07:15,358.8882
2022-03-28 07:10,358.7827
2022-03-28 07:05,358.7019
2022-03-28 07:00,358.6706
2022-03-28 06:55,358.6464
2022-03-28 06:50,358.5934
2022-03-28 06:45,358.5506
2022-03-28 06:40,358.5201
2022-03-28 06:35,358.5096
2022-03-28 06:30,358.4959
2022-03-28 06:25,358.4323
2022-03-28 06:20,358.3925
2022-03-28 06:15,358.3539
2022-03-28 06:10,358.3469
2022-03-28 06:05,358.3287
2022-03-28 06:00,358.3433
2022-03-28 05:55,358.3584
2022-03-28 05:50,358.3624
2022-03-28 05:45,358.3500
2022-03-28 05:40,358.3521
2022-03-28 05:35,358.3661
2022-03-28 05:30,358.3898
2022-03-28 05:25,358.4225
2022-03-28 05:20,358.4954
2022-03-28 05:15,358.5475
2022-03-28 05:10,358.5820
2022-03-28 05:05,358.6001
2022-03-28 05:00,358.5896
2022-03-28 04:55,358.5790
2022-03-28 04:50,358.5904
2022-03-28 04:45,358.6305
2022-03-28 04:40,358.6779
2022-03-28 04:35,358.7545
2022-03-28 04:30,358.8129
2022-03-28 04:25,358.8859
2022-03-28 04:20,358.9580
2022-03-28 04:15,359.0620
2022-03-28 04:10,359.1938
2022-03-28 04:05,359.3195
2022-03-25 20:00,359.4037
2022-03-25 19:55,359.3935
2022-03-25 19:50,359.3823
2022-03-25 19:45,359.3699
2022-03-25 19:35,359.3668
2022-03-25 19:30,359.3633
2022-03-25 19:25,359.3489
2022-03-25 19:20,359.3319
2022-03-25 19:15,359.3132
2022-03-25 19:10,359.2914
2022-03-25 19:05,359.2737
2022-03-25 19:00,359.2509
2022-03-25 18:55,359.2310
2022-03-25 18:50,359.2153
2022-03-25 18:45,359.1874
2022-03-25 18:35,359.1703
2022-03-25 18:30,359.1514
2022-03-25 18:25,359.1358
2022-03-25 18:20,359.1227
2022-03-25 18:15,359.1145
2022-03-25 18:10,359.1077
2022-03-25 18:05,359.1000
2022-03-25 18:00,359.0937
2022-03-25 17:55,359.0868
2022-03-25 17:50,359.0769
2022-03-25 17:45,359.0577
2022-03-25 17:35,359.0459
2022-03-25 17:30,359.0307
2022-03-25 17:25,359.0139
2022-03-25 17:20,358.9891
2022-03-25 17:15,358.9637
2022-03-25 17:10,358.9293
2022-03-25 17:05,358.8956
2022-03-25 17:00,358.8582
2022-03-25 16:55,358.8064
2022-03-25 16:50,358.7576
2022-03-25 16:45,358.6963
2022-03-25 16:40,358.6370
2022-03-25 16:35,358.5756
2022-03-25 16:30,358.5036
2022-03-25 16:25,358.4271
2022-03-25 16:20,358.3352
2022-03-25 16:15,358.2442
2022-03-25 16:10,358.1404
2022-03-25 16:05,358.0120
2022-03-25 16:00,357.8701
2022-03-25 15:55,357.7722
2022-03-25 15:50,357.7198
2022-03-25 15:45,357.7546
2022-03-25 15:40,357.8498
2022-03-25 15:35,357.9697
2022-03-25 15:30,358.1076
2022-03-25 15:25,358.2021
2022-03-25 15:20,358.2571
2022-03-25 15:15,358.2515
2022-03-25 15:10,358.2948
2022-03-25 15:05,358.3027
2022-03-25 15:00,358.2303
2022-03-25 14:55,358.1409
2022-03-25 14:50,358.0778
2022-03-25 14:45,357.9997
2022-03-25 14:40,357.9144
2022-03-25 14:35,357.8264
2022-03-25 14:30,357.7376
2022-03-25 14:25,357.6584
2022-03-25 14:20,357.5993
2022-03-25 14:15,357.4950
2022-03-25 14:10,357.3629
2022-03-25 14:05,357.2327
2022-03-25 14:00,357.1067
2022-03-25 13:55,357.0290
2022-03-25 13:50,356.9678
2022-03-25 13:45,356.9160
2022-03-25 13:40,356.8703
2022-03-25 13:35,356.8240
2022-03-25 13:30,356.8160
2022-03-25 13:25,356.8114
2022-03-25 13:20,356.7210
2022-03-25 13:15,356.7469
2022-03-25 13:10,356.7508
2022-03-25 13:05,356.7420
2022-03-25 13:00,356.7464
2022-03-25 12:55,356.7828
2022-03-25 12:50,356.7839
2022-03-25 12:45,356.8285
2022-03-25 12:40,356.9010
2022-03-25 12:35,356.9085
2022-03-25 12:30,356.9073
2022-03-25 12:25,356.9301
2022-03-25 12:20,356.9175
2022-03-25 12:15,356.9194
2022-03-25 12:10,356.9877
2022-03-25 12:05,357.1401
2022-03-25 12:00,357.2854
2022-03-25 11:55,357.4417
2022-03-25 11:50,357.6086
2022-03-25 11:45,357.7222
2022-03-25 11:40,357.9414
2022-03-25 11:35,358.1805
2022-03-25 11:30,358.4584
2022-03-25 11:25,358.7424
2022-03-25 11:20,358.9722
2022-03-25 11:15,359.2208
2022-03-25 11:10,359.4493
2022-03-25 11:05,359.5503
2022-03-25 11:00,359.5851
2022-03-25 10:55,359.6246
2022-03-25 10:50,359.5725
2022-03-25 10:45,359.4949
2022-03-25 10:40,359.4491
2022-03-25 10:35,359.4104
2022-03-25 10:30,359.4421
2022-03-25 10:25,359.4170
2022-03-25 10:20,359.5004
2022-03-25 10:15,359.6173
2022-03-25 10:10,359.6896
2022-03-25 10:05,359.8285
2022-03-25 10:00,359.9631
2022-03-25 09:55,360.0008
2022-03-25 09:50,360.0524
2022-03-25 09:45,360.1506
2022-03-25 09:40,360.3191
2022-03-25 09:35,360.4474
2022-03-25 09:30,360.5377
2022-03-25 09:25,360.6090
2022-03-25 09:20,360.6657
2022-03-25 09:15,360.7063
2022-03-25 09:10,360.7344
2022-03-25 09:05,360.7590
2022-03-25 09:00,360.7600
2022-03-25 08:55,360.7547
2022-03-25 08:50,360.7415
2022-03-25 08:45,360.7333
2022-03-25 08:40,360.7504
2022-03-25 08:35,360.7452
2022-03-25 08:30,360.7047
2022-03-25 08:25,360.6494
2022-03-25 08:20,360.5904
2022-03-25 08:15,360.5305
2022-03-25 08:10,360.4800
2022-03-25 08:05,360.4253
2022-03-25 08:00,360.4374
2022-03-25 07:55,360.3497
2022-03-25 07:50,360.2739
2022-03-25 07:45,360.1870
2022-03-25 07:40,360.1066
2022-03-25 07:35,359.9884
2022-03-25 07:30,359.8640
2022-03-25 07:25,359.7865
2022-03-25 07:20,359.7420
2022-03-25 07:15,359.7127
2022-03-25 07:10,359.6509
2022-03-25 07:05,359.5920
2022-03-25 07:00,359.5196
2022-03-25 06:55,359.4701
2022-03-25 06:50,359.4270
2022-03-25 06:45,359.3793
2022-03-25 06:40,359.3508
2022-03-25 06:35,359.3056
2022-03-25 06:30,359.2472
2022-03-25 06:25,359.2112
2022-03-25 06:20,359.1734
2022-03-25 06:15,359.1432
2022-03-25 06:10,359.1046
2022-03-25 06:05,359.0703
2022-03-25 06:00,359.0188
2022-03-25 05:55,358.9650
2022-03-25 05:50,358.9160
2022-03-25 05:45,358.8672
2022-03-25 05:40,358.8343
2022-03-25 05:35,358.8158
2022-03-25 05:30,358.8017
2022-03-25 05:25,358.7808
2022-03-25 05:20,358.7745
2022-03-25 05:15,358.7813
2022-03-25 05:10,358.7973
2022-03-25 05:05,358.8286
2022-03-25 05:00,358.8337
2022-03-25 04:55,358.8372
2022-03-25 04:50,358.8517
2022-03-25 04:45,358.8676
2022-03-25 04:40,358.9158
2022-03-25 04:35,358.9585
2022-03-25 04:30,359.0236
2022-03-25 04:25,359.1071
2022-03-25 04:20,359.2258
2022-03-25 04:15,359.3454
2022-03-25 04:10,359.3996
2022-03-25 04:05,359.3785
2022-03-24 20:00,359.3026
2022-03-24 19:55,359.3018
2022-03-24 19:50,359.2988
2022-03-24 19:45,359.3039
2022-03-24 19:40,359.3169
2022-03-24 19:35,359.3156
2022-03-24 19:30,359.3119
2022-03-24 19:25,359.3079
2022-03-24 19:20,359.3172
2022-03-24 19:15,359.3401
2022-03-24 19:10,359.3611
2022-03-24 19:05,359.3823
2022-03-24 19:00,359.4015
2022-03-24 18:55,359.4122
2022-03-24 18:50,359.4261
2022-03-24 18:45,359.4456
2022-03-24 18:40,359.4662
2022-03-24 18:35,359.4753
2022-03-24 18:30,359.4780
2022-03-24 18:25,359.4767
2022-03-24 18:20,359.4774
2022-03-24 18:15,359.4856
2022-03-24 18:10,359.4798
2022-03-24 18:05,359.4419
2022-03-24 18:00,359.4200
2022-03-24 17:55,359.3948
2022-03-24 17:50,359.3742
2022-03-24 17:45,359.3599
2022-03-24 17:40,359.3399
2022-03-24 17:30,359.3073
2022-03-24 17:25,359.2765
2022-03-24 17:20,359.2477
2022-03-24 17:15,359.2106
2022-03-24 17:10,359.1749
2022-03-24 17:05,359.1301
2022-03-24 17:00,359.0870
2022-03-24 16:55,359.0372
2022-03-24 16:50,358.9790
2022-03-24 16:45,358.9094
2022-03-24 16:40,358.8315
2022-03-24 16:35,358.7464
2022-03-24 16:30,358.6512
2022-03-24 16:25,358.5419
2022-03-24 16:20,358.4347
2022-03-24 16:15,358.3289
2022-03-24 16:10,358.2025
2022-03-24 16:05,358.0501
2022-03-24 16:00,357.8796
2022-03-24 15:55,357.7511
2022-03-24 15:50,357.6512
2022-03-24 15:45,357.5651
2022-03-24 15:40,357.4866
2022-03-24 15:35,357.3747
2022-03-24 15:30,357.2394
2022-03-24 15:25,357.1099
2022-03-24 15:20,357.0130
2022-03-24 15:15,356.9318
2022-03-24 15:10,356.8488
2022-03-24 15:05,356.8286
2022-03-24 15:00,356.7811
2022-03-24 14:55,356.7381
2022-03-24 14:50,356.7453
2022-03-24 14:45,356.7300
2022-03-24 14:40,356.7090
2022-03-24 14:35,356.6973
2022-03-24 14:30,356.6686
2022-03-24 14:25,356.6737
2022-03-24 14:20,356.6594
2022-03-24 14:15,356.6314
2022-03-24 14:10,356.5842
2022-03-24 14:05,356.4730
2022-03-24 14:00,356.4229
2022-03-24 13:55,356.3747
2022-03-24 13:50,356.3137
2022-03-24 13:45,356.2435
2022-03-24 13:40,356.1744
2022-03-24 13:35,356.1317
2022-03-24 13:30,356.0656
2022-03-24 13:25,356.0114
2022-03-24 13:20,355.9316
2022-03-24 13:15,355.8707
2022-03-24 13:10,355.8497
2022-03-24 13:05,355.8086
2022-03-24 13:00,355.7443
2022-03-24 12:55,355.6837
2022-03-24 12:50,355.6688
2022-03-24 12:45,355.6160
2022-03-24 12:40,355.5725
2022-03-24 12:35,355.6022
2022-03-24 12:30,355.5909
2022-03-24 12:25,355.5299
2022-03-24 12:20,355.4457
2022-03-24 12:15,355.3736
2022-03-24 12:10,355.3288
2022-03-24 12:05,355.2834
2022-03-24 12:00,355.1585
2022-03-24 11:55,355.0267
2022-03-24 11:50,354.8727
2022-03-24 11:45,354.6477
2022-03-24 11:40,354.4511
2022-03-24 11:35,354.2502
2022-03-24 11:30,354.0365
2022-03-24 11:25,353.8878
2022-03-24 11:20,353.7517
2022-03-24 11:15,353.6424
2022-03-24 11:10,353.5722
2022-03-24 11:05,353.4861
2022-03-24 11:00,353.4604
2022-03-24 10:55,353.3984
2022-03-24 10:50,353.3224
2022-03-24 10:45,353.2837
2022-03-24 10:40,353.2862
2022-03-24 10:35,353.2921
2022-03-24 10:30,353.4208
2022-03-24 10:25,353.5472
2022-03-24 10:20,353.6880
2022-03-24 10:15,353.7057
2022-03-24 10:10,353.6821
2022-03-24 10:05,353.6381
2022-03-24 10:00,353.7284
2022-03-24 09:55,353.7493
2022-03-24 09:50,353.8345
2022-03-24 09:45,353.8223
2022-03-24 09:40,353.8952
2022-03-24 09:35,353.9684
2022-03-24 09:30,353.9861
2022-03-24 09:25,353.9689
2022-03-24 09:20,353.9626
2022-03-24 09:15,353.9723
2022-03-24 09:10,353.9599
2022-03-24 09:05,353.9567
2022-03-24 09:00,353.9585
2022-03-24 08:55,353.9331
2022-03-24 08:50,353.9113
2022-03-24 08:45,353.9009
2022-03-24 08:40,353.9105
2022-03-24 08:35,353.9400
2022-03-24 08:30,353.9737
2022-03-24 08:25,354.0046
2022-03-24 08:20,354.0409
2022-03-24 08:15,354.0673
2022-03-24 08:10,354.0965
2022-03-24 08:05,354.0982
2022-03-24 08:00,354.1275
2022-03-24 07:55,354.1662
2022-03-24 07:50,354.1805
2022-03-24 07:45,354.2037
2022-03-24 07:40,354.1578
2022-03-24 07:35,354.1070
2022-03-24 07:30,354.0678
2022-03-24 07:25,354.0223
2022-03-24 07:20,353.9857
2022-03-24 07:15,353.9494
2022-03-24 07:10,353.8862
2022-03-24 07:05,353.8879
2022-03-24 07:00,353.9193
2022-03-24 06:55,353.9371
2022-03-24 06:50,353.9600
2022-03-24 06:45,353.9821
2022-03-24 06:40,354.0191
2022-03-24 06:35,354.0485
2022-03-24 06:30,354.0915
2022-03-24 06:25,354.1412
2022-03-24 06:20,354.1971
2022-03-24 06:15,354.2652
2022-03-24 06:10,354.3078
2022-03-24 06:05,354.3445
2022-03-24 06:00,354.3628
2022-03-24 05:55,354.3631
2022-03-24 05:50,354.3392
2022-03-24 05:45,354.3160
2022-03-24 05:40,354.2882
2022-03-24 05:35,354.2396
2022-03-24 05:30,354.2175
2022-03-24 05:25,354.1803
2022-03-24 05:20,354.1256
2022-03-24 05:15,354.0652
2022-03-24 05:10,354.0110
2022-03-24 05:05,353.9364
2022-03-24 05:00,353.8697
2022-03-24 04:55,353.8002
2022-03-24 04:50,353.7149
2022-03-24 04:45,353.6123
2022-03-24 04:40,353.4883
2022-03-24 04:35,353.3723
2022-03-24 04:30,353.2599
2022-03-24 04:25,353.1241
2022-03-24 04:20,352.9983
2022-03-24 04:15,352.8697
2022-03-24 04:10,352.6949
2022-03-24 04:05,352.5575
2022-03-23 20:00,352.4762
2022-03-23 19:55,352.4737
2022-03-23 19:50,352.4688
2022-03-23 19:45,352.4550
2022-03-23 19:40,352.4419
2022-03-23 19:35,352.4200
2022-03-23 19:30,352.3947
2022-03-23 19:25,352.3731
2022-03-23 19:20,352.3376
2022-03-23 19:15,352.3058
2022-03-23 19:10,352.2812
2022-03-23 19:05,352.2550
2022-03-23 19:00,352.2429
2022-03-23 18:55,352.2421
2022-03-23 18:50,352.2371
2022-03-23 18:45,352.2294
2022-03-23 18:40,352.2114
2022-03-23 18:35,352.1832
2022-03-23 18:30,352.1656
2022-03-23 18:25,352.1494
2022-03-23 18:20,352.1409
2022-03-23 18:15,352.1399
2022-03-23 18:10,352.1420
2022-03-23 18:05,352.1464
2022-03-23 18:00,352.1429
2022-03-23 17:55,352.1580
2022-03-23 17:50,352.1925
2022-03-23 17:45,352.2012
2022-03-23 17:40,352.2223
2022-03-23 17:35,352.2468
2022-03-23 17:30,352.2749
2022-03-23 17:25,352.3112
2022-03-23 17:20,352.3439
2022-03-23 17:15,352.3801
2022-03-23 17:10,352.4212
2022-03-23 17:05,352.4603
2022-03-23 17:00,352.5014
2022-03-23 16:55,352.5257
2022-03-23 16:50,352.5568
2022-03-23 16:45,352.5902
2022-03-23 16:40,352.6292
2022-03-23 16:35,352.6722
2022-03-23 16:30,352.7282
2022-03-23 16:25,352.7838
2022-03-23 16:20,352.8495
2022-03-23 16:15,352.9210
2022-03-23 16:10,353.0190
2022-03-23 16:05,353.1400
2022-03-23 16:00,353.2779
2022-03-23 15:55,353.3861
2022-03-23 15:50,353.4025
2022-03-23 15:45,353.4017
2022-03-23 15:40,353.4440
2022-03-23 15:35,353.4781
2022-03-23 15:30,353.5064
2022-03-23 15:25,353.5229
2022-03-23 15:20,353.6327
2022-03-23 15:15,353.7204
2022-03-23 15:10,353.8130
2022-03-23 15:05,353.8386
2022-03-23 15:00,353.9027
2022-03-23 14:55,353.8851
2022-03-23 14:50,353.8298
2022-03-23 14:45,353.8477
2022-03-23 14:40,353.8611
2022-03-23 14:35,353.9286
2022-03-23 14:30,353.9569
2022-03-23 14:25,354.0629
2022-03-23 14:20,354.1527
2022-03-23 14:15,354.3150
2022-03-23 14:10,354.4751
2022-03-23 14:05,354.5514
2022-03-23 14:00,354.6094
2022-03-23 13:55,354.6641
2022-03-23 13:50,354.8077
2022-03-23 13:45,354.9706
2022-03-23 13:40,355.0949
2022-03-23 13:35,355.2280
2022-03-23 13:30,355.4383
2022-03-23 13:25,355.5813
2022-03-23 13:20,355.6856
2022-03-23 13:15,355.7315
2022-03-23 13:10,355.7495
2022-03-23 13:05,355.8295
2022-03-23 13:00,355.8495
2022-03-23 12:55,355.8806
2022-03-23 12:50,355.9438
2022-03-23 12:45,356.0326
2022-03-23 12:40,356.0497
2022-03-23 12:35,356.0350
2022-03-23 12:30,356.0092
2022-03-23 12:25,355.9954
2022-03-23 12:20,355.9528
2022-03-23 12:15,355.9710
2022-03-23 12:10,355.9416
2022-03-23 12:05,355.8155
2022-03-23 12:00,355.6971
2022-03-23 11:55,355.5937
2022-03-23 11:50,355.5246
2022-03-23 11:45,355.4135
2022-03-23 11:40,355.2959
2022-03-23 11:35,355.2166
2022-03-23 11:30,355.0983
2022-03-23 11:25,354.9539
2022-03-23 11:20,354.8543
2022-03-23 11:15,354.7527
2022-03-23 11:10,354.6921
2022-03-23 11:05,354.5818
2022-03-23 11:00,354.4978
2022-03-23 10:55,354.4386
2022-03-23 10:50,354.4237
2022-03-23 10:45,354.3967
2022-03-23 10:40,354.2811
2022-03-23 10:35,354.1486
2022-03-23 10:30,354.0527
2022-03-23 10:25,353.9225
2022-03-23 10:20,353.7859
2022-03-23 10:15,353.6823
2022-03-23 10:10,353.6573
2022-03-23 10:05,353.7443
2022-03-23 10:00,353.8237
2022-03-23 09:55,353.8873
2022-03-23 09:50,354.0354
2022-03-23 09:45,354.0960
2022-03-23 09:40,354.2366
2022-03-23 09:35,354.3289
2022-03-23 09:30,354.3625
2022-03-23 09:25,354.3448
2022-03-23 09:20,354.3548
2022-03-23 09:15,354.3753
2022-03-23 09:10,354.3980
2022-03-23 09:05,354.4409
2022-03-23 09:00,354.4937
2022-03-23 08:55,354.5657
2022-03-23 08:50,354.6042
2022-03-23 08:45,354.6351
2022-03-23 08:40,354.6820
2022-03-23 08:35,354.7190
2022-03-23 08:30,354.7358
2022-03-23 08:25,354.7637
2022-03-23 08:20,354.7747
2022-03-23 08:15,354.7741
2022-03-23 08:10,354.8082
2022-03-23 08:05,354.8586
2022-03-23 08:00,354.8521
2022-03-23 07:55,354.9091
2022-03-23 07:50,354.9648
2022-03-23 07:45,355.0369
2022-03-23 07:40,355.0882
2022-03-23 07:35,355.1343
2022-03-23 07:30,355.2011
2022-03-23 07:25,355.2560
2022-03-23 07:20,355.2914
2022-03-23 07:15,355.3253
2022-03-23 07:10,355.3795
2022-03-23 07:05,355.4026
2022-03-23 07:00,355.4450
2022-03-23 06:55,355.4813
2022-03-23 06:50,355.5404
2022-03-23 06:45,355.6204
2022-03-23 06:40,355.6741
2022-03-23 06:35,355.7188
2022-03-23 06:30,355.7913
2022-03-23 06:25,355.8493
2022-03-23 06:20,355.8998
2022-03-23 06:15,355.9471
2022-03-23 06:10,356.0026
2022-03-23 06:05,356.0429
2022-03-23 06:00,356.1042
2022-03-23 05:55,356.1731
2022-03-23 05:50,356.2440
2022-03-23 05:45,356.3328
2022-03-23 05:40,356.3920
2022-03-23 05:35,356.4543
2022-03-23 05:30,356.4927
2022-03-23 05:25,356.5182
2022-03-23 05:20,356.5317
2022-03-23 05:10,356.5719
2022-03-23 05:05,356.5763
2022-03-23 05:00,356.5844
2022-03-23 04:55,356.5859
2022-03-23 04:50,356.6002
2022-03-23 04:45,356.6423
2022-03-23 04:40,356.6763
2022-03-23 04:35,356.7359
2022-03-23 04:30,356.8028
2022-03-23 04:25,356.8768
2022-03-23 04:20,356.9280
2022-03-23 04:15,356.9625
2022-03-23 04:10,356.9839
2022-03-23 04:05,357.0180
2022-03-22 20:00,357.0156
2022-03-22 19:55,356.9952
2022-03-22 19:50,356.9841
2022-03-22 19:45,356.9909
2022-03-22 19:40,356.9931
2022-03-22 19:35,356.9945
2022-03-22 19:30,357.0002
2022-03-22 19:25,357.0107
2022-03-22 19:20,357.0119
2022-03-22 19:15,356.9984
2022-03-22 19:10,356.9793
2022-03-22 19:05,356.9602
2022-03-22 19:00,356.9361
2022-03-22 18:55,356.8999
2022-03-22 18:50,356.8683
2022-03-22 18:45,356.8186
2022-03-22 18:40,356.7995
2022-03-22 18:35,356.7889
2022-03-22 18:30,356.7720
2022-03-22 18:25,356.7480
2022-03-22 18:20,356.7488
2022-03-22 18:15,356.7676
2022-03-22 18:10,356.7969
2022-03-22 18:05,356.8113
2022-03-22 18:00,356.8135
2022-03-22 17:55,356.8128
2022-03-22 17:50,356.8142
2022-03-22 17:45,356.8241
2022-03-22 17:40,356.8350
2022-03-22 17:35,356.8440
2022-03-22 17:30,356.8518
2022-03-22 17:25,356.8783
2022-03-22 17:20,356.9055
2022-03-22 17:15,356.9313
2022-03-22 17:10,356.9451
2022-03-22 17:05,356.9552
2022-03-22 17:00,356.9589
